seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr14	22891001	22891800	800	*	2	Distal Intergenic	14	22883222	22887678	4457	1	161253	ENST00000267396.9	7779	ENSG00000139890	REM2	RRAD and GEM like GTPase 2	9_EnhA1
chr14	22917401	22918200	800	*	4	Promoter (<=1kb)	14	22909483	22917556	8074	2	55147	ENST00000553876.2	0	ENSG00000100461	RBM23	RNA binding motif protein 23	9_EnhA1
chr14	23053001	23053200	200	*	1	Promoter (2-3kb)	14	23047660	23055826	8167	2	64403	ENST00000267383.5	2626	ENSG00000139880	CDH24	cadherin 24	9_EnhA1
chr14	23631001	23632600	1600	*	1	Promoter (<=1kb)	14	23630115	23644543	14429	1	10202	ENST00000432832.6	886	ENSG00000100867	DHRS2	dehydrogenase/reductase 2	9_EnhA1
chr14	25164201	25165400	1200	*	1	Distal Intergenic	14	25124467	25156314	31848	2	105370414	ENST00000665826.1	-7887	ENSG00000258098	LINC02286	long intergenic non-protein coding RNA 2286	9_EnhA1
chr14	31559401	31561000	1600	*	1	Promoter (<=1kb)	14	31558507	31561334	2828	2	105370437	ENST00000548096.1	334	NA	NUBPL-DT	NUBPL divergent transcript	9_EnhA1
chr14	34830801	34833600	2800	*	1	Intron (ENST00000360310.6/11177, intron 3 of 26)	14	34810942	34862107	51166	2	11177	ENST00000553573.1	28507	ENSG00000198604	BAZ1A	bromodomain adjacent to zinc finger domain 1A	9_EnhA1
chr14	34966001	34966600	600	*	1	Intron (ENST00000556355.5/100506157, intron 2 of 5)	14	34981957	35029567	47611	1	6729	ENST00000556994.5	-15357	ENSG00000100883	SRP54	signal recognition particle 54	9_EnhA1
chr14	35306601	35307800	1200	*	1	Promoter (<=1kb)	14	35308775	35310827	2053	1	5687	ENST00000555050.1	-975	ENSG00000100902	PSMA6	proteasome 20S subunit alpha 6	9_EnhA1
chr14	35756601	35757200	600	*	1	Promoter (<=1kb)	14	35748792	35756884	8093	2	253959	ENST00000555828.1	0	ENSG00000174373	RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1	9_EnhA1
chr14	35805801	35806600	800	*	1	Promoter (2-3kb)	14	35548512	35808835	260324	2	253959	ENST00000553892.2	2235	ENSG00000174373	RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1	9_EnhA1
chr14	45715401	45716800	1400	*	1	Promoter (<=1kb)	14	45706258	45715487	9230	2	105370479	ENST00000554711.5	0	ENSG00000258616	LINC02303	long intergenic non-protein coding RNA 2303	9_EnhA1
chr14	50487601	50488400	800	*	1	Promoter (1-2kb)	14	50468690	50486145	17456	2	11183	ENST00000557578.1	-1456	ENSG00000012983	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	9_EnhA1
chr14	50510401	50513000	2600	*	1	Intron (ENST00000682126.1/11183, intron 2 of 32)	14	50485929	50505128	19200	2	11183	ENST00000554066.1	-5273	ENSG00000012983	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	9_EnhA1
chr14	50537801	50538800	1000	*	1	Intron (ENST00000556478.3/51062, intron 1 of 13)	14	50533026	50633049	100024	1	51062	ENST00000441560.6	4775	ENSG00000198513	ATL1	atlastin GTPase 1	9_EnhA1
chr14	50788001	50788400	400	*	1	Intron (ENST00000530997.7/51199, intron 5 of 30)	14	50792050	50794518	2469	2	51199	ENST00000486200.1	6118	ENSG00000100503	NIN	ninein	9_EnhA1
chr14	52314401	52316000	1600	*	1	Promoter (<=1kb)	14	52314312	52328598	14287	1	5732	ENST00000245457.6	89	ENSG00000125384	PTGER2	prostaglandin E receptor 2	9_EnhA1
chr14	52793201	52794600	1400	*	1	Promoter (<=1kb)	14	52792289	52799636	7348	1	105370500	ENST00000654425.1	912	ENSG00000285664	LOC105370500	uncharacterized LOC105370500	9_EnhA1
chr14	54917401	54918400	1000	*	1	Distal Intergenic	14	54842017	54902826	60810	2	2643	ENST00000491895.7	-14575	ENSG00000131979	GCH1	GTP cyclohydrolase 1	9_EnhA1
chr14	55564401	55566000	1600	*	1	Intron (ENST00000557267.1/3895, intron 1 of 1)	14	55559072	55612230	53159	1	3895	ENST00000557267.1	5329	ENSG00000126777	KTN1	kinectin 1	9_EnhA1
chr14	55568601	55570400	1800	*	1	Intron (ENST00000557267.1/3895, intron 1 of 1)	14	55557986	55579322	21337	2	100129075	ENST00000653613.1	8922	ENSG00000186615	KTN1-AS1	KTN1 antisense RNA 1	9_EnhA1
chr14	55573801	55576000	2200	*	1	Intron (ENST00000557267.1/3895, intron 1 of 1)	14	55557986	55579322	21337	2	100129075	ENST00000653613.1	3322	ENSG00000186615	KTN1-AS1	KTN1 antisense RNA 1	9_EnhA1
chr14	55594601	55595000	400	*	1	Intron (ENST00000557267.1/3895, intron 1 of 1)	14	55601792	55684579	82788	1	3895	ENST00000395311.5	-6792	ENSG00000126777	KTN1	kinectin 1	9_EnhA1
chr14	56665401	56666600	1200	*	1	Intron (ENST00000554597.5/ENST00000554597.5, intron 2 of 2)	14	56633249	56648658	15410	2	105370515	ENST00000555924.1	-16743	NA	LOC105370515	uncharacterized LOC105370515	9_EnhA1
chr14	56672201	56672800	600	*	1	Intron (ENST00000554597.5/ENST00000554597.5, intron 2 of 2)	14	56633249	56648658	15410	2	105370515	ENST00000555924.1	-23543	NA	LOC105370515	uncharacterized LOC105370515	9_EnhA1
chr14	59628401	59628800	400	*	2	Promoter (1-2kb)	14	59595977	59630609	34633	2	6252	ENST00000395090.5	1809	ENSG00000139970	RTN1	reticulon 1	9_EnhA1
chr14	59788201	59788600	400	*	1	Intron (ENST00000267484.10/6252, intron 1 of 8)	14	59596005	59727713	131709	2	6252	ENST00000432103.6	-60488	ENSG00000139970	RTN1	reticulon 1	9_EnhA1
chr14	60628401	60629200	800	*	1	Distal Intergenic	14	60643421	60649477	6057	2	6495	ENST00000645694.3	20277	ENSG00000126778	SIX1	SIX homeobox 1	9_EnhA1
chr14	60761201	60761800	600	*	1	Intron (ENST00000261245.9/4331, intron 1 of 7)	14	60734779	60808428	73650	1	4331	ENST00000553354.5	26422	ENSG00000020426	MNAT1	MNAT1 component of CDK activating kinase	9_EnhA1
chr14	61220201	61220600	400	*	1	Intron (ENST00000555185.5/5583, intron 1 of 3)	14	61187569	61453265	265697	1	5583	ENST00000556778.5	32632	ENSG00000027075	PRKCH	protein kinase C eta	9_EnhA1
chr14	61567601	61568400	800	*	1	Promoter (1-2kb)	14	61556313	61570194	13882	2	101927780	ENST00000553288.5	1794	ENSG00000250548	LINC01303	long intergenic non-protein coding RNA 1303	9_EnhA1
chr14	61941401	61943000	1600	*	1	Intron (ENST00000554138.1/83851, intron 1 of 1)	14	61995823	62112550	116728	1	83851	ENST00000568344.5	-52823	ENSG00000139973	SYT16	synaptotagmin 16	9_EnhA1
chr14	61946201	61947600	1400	*	1	Intron (ENST00000554138.1/83851, intron 1 of 1)	14	61995823	62112550	116728	1	83851	ENST00000568344.5	-48223	ENSG00000139973	SYT16	synaptotagmin 16	9_EnhA1
chr14	61991601	61992800	1200	*	1	Intron (ENST00000683842.1/83851, intron 2 of 7)	14	61995823	62112550	116728	1	83851	ENST00000568344.5	-3023	ENSG00000139973	SYT16	synaptotagmin 16	9_EnhA1
chr14	62219401	62219800	400	*	1	Distal Intergenic	14	62134149	62139973	5825	2	101954204	ENST00000555156.1	-79428	ENSG00000259142	LINC00644	long intergenic non-protein coding RNA 644	9_EnhA1
chr14	65522001	65522200	200	*	1	Intron (ENST00000360689.9/2530, intron 2 of 10)	14	65488318	65561702	73385	1	2530	ENST00000554667.1	33683	ENSG00000033170	FUT8	fucosyltransferase 8	9_EnhA1
chr14	65675201	65675600	400	*	1	Intron (ENST00000360689.9/2530, intron 7 of 10)	14	65636517	65721858	85342	1	2530	ENST00000554765.1	38684	ENSG00000033170	FUT8	fucosyltransferase 8	9_EnhA1
chr14	68133201	68134200	1000	*	1	Intron (ENST00000479335.5/5890, intron 8 of 11)	14	68125004	68130196	5193	2	105370546	ENST00000554679.1	-3005	NA	LOC105370546	uncharacterized LOC105370546	9_EnhA1
chr14	68993001	68993800	800	*	2	Distal Intergenic	14	68980041	68981562	1522	1	161159	ENST00000553944.2	12960	ENSG00000259062	ACTN1-DT	ACTN1 divergent transcript	9_EnhA1
chr14	69042201	69043600	1400	*	1	Distal Intergenic	14	68980041	68981562	1522	1	161159	ENST00000553944.2	62160	ENSG00000259062	ACTN1-DT	ACTN1 divergent transcript	9_EnhA1
chr14	69104201	69105000	800	*	1	Intron (ENST00000341516.10/8816, intron 5 of 8)	14	69055210	69118194	62985	2	8816	ENST00000553293.5	13194	ENSG00000139990	DCAF5	DDB1 and CUL4 associated factor 5	9_EnhA1
chr14	69152201	69152800	600	*	1	Promoter (<=1kb)	14	69051855	69152599	100745	2	8816	ENST00000554215.5	0	ENSG00000139990	DCAF5	DDB1 and CUL4 associated factor 5	9_EnhA1
chr14	69161601	69162600	1000	*	1	Distal Intergenic	14	69119098	69153150	34053	2	8816	ENST00000553943.1	-8451	ENSG00000139990	DCAF5	DDB1 and CUL4 associated factor 5	9_EnhA1
chr14	69169801	69170400	600	*	1	Distal Intergenic	14	69119098	69153150	34053	2	8816	ENST00000553943.1	-16651	ENSG00000139990	DCAF5	DDB1 and CUL4 associated factor 5	9_EnhA1
chr14	69181601	69182600	1000	*	1	Distal Intergenic	14	69184074	69191420	7347	2	105370550	ENST00000556182.1	8820	NA	GALNT16-AS1	GALNT16 and EXD2 antisense RNA 1	9_EnhA1
chr14	69200801	69201800	1000	*	1	Intron (ENST00000409018.7/55218, intron 1 of 8)	14	69191835	69230598	38764	1	55218	ENST00000413191.1	8966	ENSG00000081177	EXD2	exonuclease 3'-5' domain containing 2	9_EnhA1
chr14	69247401	69248200	800	*	1	Intron (ENST00000556316.1/105370550, intron 2 of 2)	14	69259277	69260337	1061	1	57452	ENST00000554858.1	-11077	ENSG00000100626	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	9_EnhA1
chr14	69274201	69274400	200	*	1	Intron (ENST00000554317.5/57452, intron 2 of 2)	14	69239166	69260567	21402	2	105370550	ENST00000556316.1	-13634	NA	GALNT16-AS1	GALNT16 and EXD2 antisense RNA 1	9_EnhA1
chr14	69388801	69389400	600	*	1	Intron (ENST00000557016.6/2079, intron 2 of 3)	14	69380576	69394926	14351	2	2079	ENST00000557697.1	5526	ENSG00000100632	ERH	ERH mRNA splicing and mitosis factor	9_EnhA1
chr14	69395601	69397000	1400	*	1	Promoter (<=1kb)	14	69380576	69394926	14351	2	2079	ENST00000557697.1	-675	ENSG00000100632	ERH	ERH mRNA splicing and mitosis factor	9_EnhA1
chr14	69397401	69401200	3800	*	1	Promoter (<=1kb)	14	69380128	69398299	18172	2	2079	ENST00000557016.6	0	ENSG00000100632	ERH	ERH mRNA splicing and mitosis factor	9_EnhA1
chr14	69403801	69405800	2000	*	2	Intron (ENST00000556125.5/55334, intron 1 of 4)	14	69399370	69458593	59224	1	55334	ENST00000557046.1	4431	ENSG00000029364	SLC39A9	solute carrier family 39 member 9	9_EnhA1
chr14	69481401	69482000	600	*	1	Promoter (2-3kb)	14	69484692	69503690	18999	1	400224	ENST00000556123.1	-2692	ENSG00000175985	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1	9_EnhA1
chr14	69539601	69540800	1200	*	1	Distal Intergenic	14	69569799	69574871	5073	2	56936	ENST00000599174.3	34071	ENSG00000267909	CCDC177	coiled-coil domain containing 177	9_EnhA1
chr14	69600001	69600800	800	*	1	Distal Intergenic	14	69611596	69715144	103549	1	9766	ENST00000342745.5	-10796	ENSG00000100647	SUSD6	sushi domain containing 6	9_EnhA1
chr14	70101401	70104600	3200	*	2	Intron (ENST00000356921.7/6547, intron 2 of 6)	14	70044255	70080206	35952	2	6547	ENST00000216568.11	-21195	ENSG00000100678	SLC8A3	solute carrier family 8 member A3	9_EnhA1
chr14	70182601	70183400	800	*	1	Intron (ENST00000356921.7/6547, intron 1 of 6)	14	70187123	70230187	43065	1	646548	ENST00000555480.5	-3723	NA	LOC646548	ADAM metallopeptidase domain 20 pseudogene	9_EnhA1
chr14	71125401	71126200	800	*	1	Distal Intergenic	14	71109020	71110161	1142	1	22990	ENST00000555780.1	16381	ENSG00000100731	PCNX1	pecanex 1	9_EnhA1
chr14	71447401	71449600	2200	*	1	Exon (ENST00000460552.3/ENST00000460552.3, exon 1 of 1)	14	71467185	71575086	107902	1	26037	ENST00000557712.1	-17585	ENSG00000197555	SIPA1L1	signal induced proliferation associated 1 like 1	9_EnhA1
chr14	72021201	72023200	2000	*	2	Exon (ENST00000363428.1/ENST00000363428.1, exon 1 of 1)	14	71964792	72540333	575542	1	9628	ENST00000407322.8	56409	ENSG00000182732	RGS6	regulator of G protein signaling 6	9_EnhA1
chr14	74212801	74214200	1400	*	1	Distal Intergenic	14	74239449	74262738	23290	1	338917	ENST00000261980.3	-25249	ENSG00000119614	VSX2	visual system homeobox 2	9_EnhA1
chr14	75649601	75650800	1200	*	1	3' UTR	14	75640732	75641976	1245	1	55640	ENST00000556745.1	8869	ENSG00000119686	FLVCR2	FLVCR heme transporter 2	9_EnhA1
chr14	75736201	75736400	200	*	1	Promoter (1-2kb)	14	75735195	75744726	9532	1	23093	ENST00000554878.1	1006	ENSG00000119685	TTLL5	tubulin tyrosine ligase like 5	9_EnhA1
chr14	75739001	75741800	2800	*	1	Intron (ENST00000298832.14/23093, intron 15 of 31)	14	75745119	75766132	21014	1	23093	ENST00000556976.1	-3319	ENSG00000119685	TTLL5	tubulin tyrosine ligase like 5	9_EnhA1
chr14	75799401	75799800	400	*	1	Intron (ENST00000298832.14/23093, intron 27 of 31)	14	75803144	75820768	17625	1	23093	ENST00000608522.2	-3344	ENSG00000119685	TTLL5	tubulin tyrosine ligase like 5	9_EnhA1
chr14	76620001	76620600	600	*	1	Intron (ENST00000554926.1/ENST00000554926.1, intron 1 of 3)	14	76710658	76761388	50731	2	105370577	ENST00000556271.1	140788	NA	LOC105370577	uncharacterized LOC105370577	9_EnhA1
chr14	77542201	77543200	1000	*	2	Intron (ENST00000216484.7/9517, intron 9 of 11)	14	77512341	77552192	39852	2	9517	ENST00000556607.1	8992	ENSG00000100596	SPTLC2	serine palmitoyltransferase long chain base subunit 2	9_EnhA1
chr14	78119801	78120600	800	*	1	Distal Intergenic	14	78170373	79861964	1691592	1	9369	ENST00000634499.2	-49773	ENSG00000021645	NRXN3	neurexin 3	9_EnhA1
chr14	88461201	88462600	1400	*	2	Intron (ENST00000556406.5/55812, intron 4 of 4)	14	88467770	88469616	1847	2	11099	ENST00000553531.1	7016	ENSG00000070778	PTPN21	protein tyrosine phosphatase non-receptor type 21	9_EnhA1
chr14	88489801	88490200	400	*	1	Intron (ENST00000328736.7/11099, intron 9 of 17)	14	88499334	88515502	16169	1	105370614	ENST00000555444.2	-9134	NA	LOC105370614	uncharacterized LOC105370614	9_EnhA1
chr14	89774801	89775400	600	*	1	Intron (ENST00000555070.1/1112, intron 2 of 3)	14	89628921	89642671	13751	2	105370616	ENST00000553996.2	-132130	ENSG00000258792	LOC105370616	uncharacterized LOC105370616	9_EnhA1
chr14	89833401	89834200	800	*	1	Intron (ENST00000555070.1/1112, intron 2 of 3)	14	89848433	89932594	84162	2	90141	ENST00000550103.2	98394	ENSG00000140025	EFCAB11	EF-hand calcium binding domain 11	9_EnhA1
chr14	89864201	89865000	800	*	1	Intron (ENST00000555070.1/1112, intron 2 of 3)	14	89848433	89932594	84162	2	90141	ENST00000550103.2	67594	ENSG00000140025	EFCAB11	EF-hand calcium binding domain 11	9_EnhA1
chr14	89873201	89874000	800	*	1	Intron (ENST00000555070.1/1112, intron 2 of 3)	14	89848433	89932594	84162	2	90141	ENST00000550103.2	58594	ENSG00000140025	EFCAB11	EF-hand calcium binding domain 11	9_EnhA1
chr14	89933401	89934200	800	*	1	Promoter (<=1kb)	14	89848433	89932594	84162	2	90141	ENST00000550103.2	-807	ENSG00000140025	EFCAB11	EF-hand calcium binding domain 11	9_EnhA1
chr14	90067201	90068200	1000	*	1	Intron (ENST00000282146.5/56659, intron 1 of 1)	14	90061994	90185853	123860	1	56659	ENST00000282146.5	5207	ENSG00000152315	KCNK13	potassium two pore domain channel subfamily K member 13	9_EnhA1
chr14	90767401	90768000	600	*	1	Intron (ENST00000328459.11/145567, intron 3 of 19)	14	90772650	90780796	8147	2	145567	ENST00000557187.1	12796	ENSG00000165914	TTC7B	tetratricopeptide repeat domain 7B	9_EnhA1
chr14	90850801	90851200	400	*	1	3' UTR	14	90820064	90828199	8136	2	105370623	ENST00000659138.1	-22602	NA	LINC02321	long intergenic non-protein coding RNA 2321	9_EnhA1
chr14	91143801	91144800	1000	*	1	Promoter (2-3kb)	14	91147778	91167691	19914	1	80017	ENST00000298858.8	-2978	ENSG00000133943	DGLUCY	D-glutamate cyclase	9_EnhA1
chr14	91591601	91592000	400	*	1	Promoter (<=1kb)	14	91589579	91592552	2974	2	79820	ENST00000556429.1	552	ENSG00000133962	CATSPERB	cation channel sperm associated auxiliary subunit beta	9_EnhA1
chr14	91709801	91710200	400	*	1	Exon (ENST00000556233.2/ENST00000556233.2, exon 2 of 2)	14	91704575	91732059	27485	2	79820	ENST00000553329.5	21859	ENSG00000133962	CATSPERB	cation channel sperm associated auxiliary subunit beta	9_EnhA1
chr14	91815201	91816200	1000	*	1	Promoter (1-2kb)	14	91812016	91813828	1813	2	123036	ENST00000554424.1	-1373	ENSG00000165929	TC2N	tandem C2 domains, nuclear	9_EnhA1
chr14	91836001	91838800	2800	*	1	Promoter (<=1kb)	14	91780179	91836440	56262	2	123036	ENST00000340892.9	0	ENSG00000165929	TC2N	tandem C2 domains, nuclear	9_EnhA1
chr14	91841001	91843400	2400	*	1	Intron (ENST00000435962.7/123036, intron 1 of 11)	14	91782823	91836526	53704	2	123036	ENST00000556018.5	-4475	ENSG00000165929	TC2N	tandem C2 domains, nuclear	9_EnhA1
chr14	92996601	92998800	2200	*	1	Promoter (<=1kb)	14	92946459	92998939	52481	2	3705	ENST00000553695.5	139	ENSG00000100605	ITPK1	inositol-tetrakisphosphate 1-kinase	9_EnhA1
chr14	93006401	93007200	800	*	1	Intron (ENST00000354313.7/3705, intron 4 of 10)	14	92946459	92998939	52481	2	3705	ENST00000553695.5	-7462	ENSG00000100605	ITPK1	inositol-tetrakisphosphate 1-kinase	9_EnhA1
chr14	93050801	93053000	2200	*	2	Intron (ENST00000354313.7/3705, intron 3 of 10)	14	92958234	93066358	108125	2	3705	ENST00000556185.5	13358	ENSG00000100605	ITPK1	inositol-tetrakisphosphate 1-kinase	9_EnhA1
chr14	93190401	93191200	800	*	1	Intron (ENST00000554824.5/26175, intron 3 of 3)	14	93185317	93188463	3147	1	26175	ENST00000415050.3	5084	ENSG00000153485	TMEM251	transmembrane protein 251	9_EnhA1
chr14	93192601	93193400	800	*	1	Intron (ENST00000554824.5/26175, intron 3 of 3)	14	93185317	93188463	3147	1	26175	ENST00000415050.3	7284	ENSG00000153485	TMEM251	transmembrane protein 251	9_EnhA1
chr14	94429601	94430000	400	*	1	Distal Intergenic	14	94442464	94452800	10337	2	256394	ENST00000334708.4	22800	ENSG00000186910	SERPINA11	serpin family A member 11	9_EnhA1
chr14	94860801	94863000	2200	*	1	Distal Intergenic	14	94768223	94770113	1891	2	145258	ENST00000238558.5	-90688	ENSG00000133937	GSC	goosecoid homeobox	9_EnhA1
chr14	95722001	95722600	600	*	1	Intron (ENST00000547644.6/107984703, intron 2 of 2)	14	95715480	95757656	42177	1	107984703	ENST00000556386.1	6521	NA	LOC107984703	uncharacterized LOC107984703	9_EnhA1
chr14	95731401	95732600	1200	*	1	Intron (ENST00000547644.6/107984703, intron 2 of 2)	14	95715480	95757656	42177	1	107984703	ENST00000556386.1	15921	NA	LOC107984703	uncharacterized LOC107984703	9_EnhA1
chr14	98011001	98011600	600	*	2	Distal Intergenic	14	97924637	97978124	53488	2	388011	ENST00000499006.7	-32877	ENSG00000246223	LINC01550	long intergenic non-protein coding RNA 1550	9_EnhA1
chr14	100540001	100543600	3600	*	2	Promoter (1-2kb)	14	100543942	100545329	1388	2	57596	ENST00000554274.1	1729	ENSG00000183092	BEGAIN	brain enriched guanylate kinase associated	9_EnhA1
chr14	100761401	100763000	1600	*	1	Distal Intergenic	14	100779410	100829185	49776	1	55384	ENST00000556407.5	-16410	ENSG00000214548	MEG3	maternally expressed 3	9_EnhA1
chr14	101146601	101147200	600	*	1	Intron (ENST00000670595.1/ENST00000670595.1, intron 1 of 1)	14	101120840	101123545	2706	1	101929422	ENST00000557121.2	25761	ENSG00000259004	LINC02285	long intergenic non-protein coding RNA 2285	9_EnhA1
chr14	102817401	102819000	1600	*	1	Intron (ENST00000392745.8/7187, intron 1 of 11)	14	102830354	102906255	75902	1	7187	ENST00000351691.9	-11354	ENSG00000131323	TRAF3	TNF receptor associated factor 3	9_EnhA1
chr14	102966001	102967000	1000	*	3	Promoter (1-2kb)	14	102944043	102968532	24490	2	9578	ENST00000559043.1	1532	ENSG00000198752	CDC42BPB	CDC42 binding protein kinase beta	9_EnhA1
chr14	102994401	102995600	1200	*	1	Intron (ENST00000361246.7/9578, intron 5 of 36)	14	102986298	103004023	17726	2	9578	ENST00000558321.5	8423	ENSG00000198752	CDC42BPB	CDC42 binding protein kinase beta	9_EnhA1
chr14	103242201	103242600	400	*	1	Distal Intergenic	14	103187221	103189028	1808	2	100131366	ENST00000514902.2	-53173	ENSG00000251533	LINC00605	long intergenic non-protein coding RNA 605	9_EnhA1
chr14	103578001	103578400	400	*	1	Intron (ENST00000557172.5/3831, intron 1 of 2)	14	103571756	103607523	35768	1	84334	ENST00000474271.1	6245	ENSG00000256053	COA8	cytochrome c oxidase assembly factor 8	9_EnhA1
chr14	103867601	103868600	1000	*	1	Intron (ENST00000555967.1/105370690, intron 3 of 3)	14	103873148	103880378	7231	1	105370689	ENST00000658303.1	-4548	ENSG00000287346	LOC105370689	uncharacterized LOC105370689	9_EnhA1
chr14	105146401	105147200	800	*	2	Promoter (<=1kb)	14	105141755	105147358	5604	2	3714	ENST00000546616.1	158	ENSG00000184916	JAG2	jagged canonical Notch ligand 2	9_EnhA1
chr14	105490001	105492000	2000	*	1	Promoter (<=1kb)	14	105490124	105498696	8573	1	283643	ENST00000432805.5	0	ENSG00000185347	TEDC1	tubulin epsilon and delta complex 1	9_EnhA1
chr14	105492601	105493000	400	*	1	Promoter (1-2kb)	14	105494154	105499229	5076	1	283643	ENST00000551538.5	-1154	ENSG00000185347	TEDC1	tubulin epsilon and delta complex 1	9_EnhA1
chr14	105493201	105494000	800	*	1	Promoter (<=1kb)	14	105494154	105499229	5076	1	283643	ENST00000551538.5	-154	ENSG00000185347	TEDC1	tubulin epsilon and delta complex 1	9_EnhA1
chr14	105853401	105855200	1800	*	1	Promoter (2-3kb)	14	105857513	105857572	60	2	100616374	ENST00000579784.1	2372	ENSG00000265612	MIR4539	microRNA 4539	9_EnhA1
chr15	26018201	26018800	600	*	1	Promoter (2-3kb)	15	26015754	26053122	37369	1	100128714	ENST00000669776.1	2447	ENSG00000206187	LINC02346	long intergenic non-protein coding RNA 2346	9_EnhA1
chr15	26028801	26029600	800	*	1	Promoter (<=1kb)	15	26028337	26053122	24786	1	100128714	ENST00000665071.1	464	ENSG00000206187	LINC02346	long intergenic non-protein coding RNA 2346	9_EnhA1
chr15	26098401	26098800	400	*	1	Distal Intergenic	15	26115726	26117122	1397	1	503519	ENST00000557523.2	-16926	ENSG00000259150	LINC00929	long intergenic non-protein coding RNA 929	9_EnhA1
chr15	31546601	31548400	1800	*	1	Intron (ENST00000307050.6/161725, intron 5 of 12)	15	31483129	31655339	172211	2	161725	ENST00000678495.1	106939	ENSG00000169918	OTUD7A	OTU deubiquitinase 7A	9_EnhA1
chr15	31659401	31660800	1400	*	1	Intron (ENST00000307050.6/161725, intron 1 of 12)	15	31483129	31655339	172211	2	161725	ENST00000678495.1	-4062	ENSG00000169918	OTUD7A	OTU deubiquitinase 7A	9_EnhA1
chr15	31735401	31736600	1200	*	1	Intron (ENST00000307050.6/161725, intron 1 of 12)	15	31483129	31655339	172211	2	161725	ENST00000678495.1	-80062	ENSG00000169918	OTUD7A	OTU deubiquitinase 7A	9_EnhA1
chr15	31740201	31741200	1000	*	1	Intron (ENST00000307050.6/161725, intron 1 of 12)	15	31483129	31655339	172211	2	161725	ENST00000678495.1	-84862	ENSG00000169918	OTUD7A	OTU deubiquitinase 7A	9_EnhA1
chr15	35331001	35331200	200	*	1	Exon (ENST00000558973.1/89978, exon 4 of 4)	15	35372256	35372364	109	2	100500904	ENST00000585264.1	41164	ENSG00000265102	MIR3942	microRNA 3942	9_EnhA1
chr15	38752801	38753400	600	*	1	Intron (ENST00000647456.1/105370775, intron 3 of 6)	15	38756552	38759413	2862	2	102724253	ENST00000560675.2	6013	NA	LOC102724253	uncharacterized LOC102724253	9_EnhA1
chr15	38963601	38964600	1000	*	1	Intron (ENST00000647456.1/105370775, intron 3 of 6)	15	39019193	39026521	7329	1	105370781	ENST00000657583.1	-54593	NA	LOC105370781	uncharacterized LOC105370781	9_EnhA1
chr15	39764601	39766200	1600	*	1	Exon (ENST00000350221.4/161835, exon 4 of 12)	15	39782571	39785617	3047	1	105370941	ENST00000564211.1	-16371	ENSG00000261136	LOC105370941	uncharacterized LOC105370941	9_EnhA1
chr15	40746601	40747800	1200	*	1	Promoter (<=1kb)	15	40740150	40747782	7633	2	55177	ENST00000558364.1	0	ENSG00000137824	RMDN3	regulator of microtubule dynamics 3	9_EnhA1
chr15	41578801	41579600	800	*	1	3' UTR	15	41571103	41573467	2365	1	7301	ENST00000559851.1	7698	ENSG00000092445	TYRO3	TYRO3 protein tyrosine kinase	9_EnhA1
chr15	42186001	42186600	600	*	1	Intron (ENST00000318006.10/23339, intron 7 of 24)	15	42184192	42191170	6979	2	23339	ENST00000570062.1	4570	ENSG00000166887	VPS39	VPS39 subunit of HOPS complex	9_EnhA1
chr15	42187001	42187800	800	*	1	Exon (ENST00000318006.10/23339, exon 6 of 25)	15	42184192	42191170	6979	2	23339	ENST00000570062.1	3370	ENSG00000166887	VPS39	VPS39 subunit of HOPS complex	9_EnhA1
chr15	42209601	42210800	1200	*	1	Promoter (<=1kb)	15	42208619	42211333	2715	1	105370795	ENST00000561800.1	982	NA	VPS39-DT	VPS39 divergent transcript	9_EnhA1
chr15	42226001	42229200	3200	*	2	Promoter (<=1kb)	15	42226603	42228804	2202	2	25963	ENST00000564329.1	0	ENSG00000103978	TMEM87A	transmembrane protein 87A	9_EnhA1
chr15	43396201	43396600	400	*	1	Promoter (<=1kb)	15	43397210	43398383	1174	1	27229	ENST00000562053.1	-610	ENSG00000137822	TUBGCP4	tubulin gamma complex associated protein 4	9_EnhA1
chr15	44956201	44956800	600	*	2	Promoter (<=1kb)	15	44956687	44979229	22543	1	145645	ENST00000340827.4	0	ENSG00000167014	TERB2	telomere repeat binding bouquet formation protein 2	9_EnhA1
chr15	45626801	45627000	200	*	1	Intron (ENST00000564080.1/58472, intron 1 of 5)	15	45631148	45691280	60133	1	58472	ENST00000568606.5	-4148	ENSG00000137767	SQOR	sulfide quinone oxidoreductase	9_EnhA1
chr15	45740401	45741400	1000	*	2	Intron (ENST00000560705.1/105370802, intron 2 of 4)	15	45705195	45931069	225875	1	105370802	ENST00000559600.1	35206	ENSG00000259200	LOC105370802	uncharacterized LOC105370802	9_EnhA1
chr15	45940801	45941400	600	*	1	Distal Intergenic	15	45879637	45928936	49300	1	105370802	ENST00000655516.1	61164	ENSG00000259200	LOC105370802	uncharacterized LOC105370802	9_EnhA1
