seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr1	117097601	117102200	4600	*	2	Promoter (<=1kb)	1	117098246	117101700	3455	1	8458	ENST00000480701.1	0	ENSG00000116830	TTF2	transcription termination factor 2	9_EnhA1
chr1	150577201	150578000	800	*	2	Promoter (1-2kb)	1	150574176	150579477	5302	2	4170	ENST00000464132.2	1477	ENSG00000143384	MCL1	MCL1 apoptosis regulator, BCL2 family member	9_EnhA1
chr1	153522201	153523000	800	*	2	Distal Intergenic	1	153534599	153535991	1393	2	6277	ENST00000368719.9	12991	ENSG00000197956	S100A6	S100 calcium binding protein A6	9_EnhA1
chr1	154581801	154582600	800	*	2	3' UTR	1	154582077	154587767	5691	2	103	ENST00000492630.2	5167	ENSG00000160710	ADAR	adenosine deaminase RNA specific	9_EnhA1
chr1	154832001	154832600	600	*	2	Intron (ENST00000271915.9/3782, intron 1 of 7)	1	154707426	154859843	152418	2	3782	ENST00000361147.8	27243	ENSG00000143603	KCNN3	potassium calcium-activated channel subfamily N member 3	9_EnhA1
chr1	154833001	154833400	400	*	2	Intron (ENST00000271915.9/3782, intron 1 of 7)	1	154707426	154859843	152418	2	3782	ENST00000361147.8	26443	ENSG00000143603	KCNN3	potassium calcium-activated channel subfamily N member 3	9_EnhA1
chr1	156118201	156120000	1800	*	3	Intron (ENST00000502751.5/4000, intron 2 of 3)	1	156123142	156134528	11387	1	4000	ENST00000502357.5	-3142	ENSG00000160789	LMNA	lamin A/C	9_EnhA1
chr1	165831201	165831600	400	*	2	Intron (ENST00000367879.9/7371, intron 1 of 6)	1	165827805	165911608	83804	1	7371	ENST00000642653.1	3396	ENSG00000143179	UCK2	uridine-cytidine kinase 2	9_EnhA1
chr1	169081001	169082000	1000	*	2	Intron (ENST00000650631.1/1805, intron 1 of 8)	1	168903905	169087005	183101	2	101978719	ENST00000366408.3	5005	ENSG00000203601	LINC00970	long intergenic non-protein coding RNA 970	9_EnhA1
chr1	192921201	192922200	1000	*	2	Intron (ENST00000644134.1/105371665, intron 1 of 6)	1	192491452	192925715	434264	2	105371665	ENST00000644134.1	3515	NA	LOC105371665	uncharacterized LOC105371665	9_EnhA1
chr1	201520001	201521800	1800	*	2	Promoter (<=1kb)	1	201520056	201520549	494	1	376693	ENST00000482594.2	0	NA	RPS10P7	ribosomal protein S10 pseudogene 7	9_EnhA1
chr1	212841001	212841600	600	*	2	Intron (ENST00000332912.3/149643, intron 1 of 2)	1	212830141	212847649	17509	2	149643	ENST00000332912.3	6049	ENSG00000185523	SPATA45	spermatogenesis associated 45	9_EnhA1
chr1	225642001	225643200	1200	*	2	Intron (ENST00000366844.7/55740, intron 1 of 14)	1	225496885	225652699	155815	2	55740	ENST00000635051.1	9499	ENSG00000154380	ENAH	ENAH actin regulator	9_EnhA1
chr1	226841601	226844800	3200	*	3	Distal Intergenic	1	226870184	226896677	26494	1	5664	ENST00000524196.6	-25384	ENSG00000143801	PSEN2	presenilin 2	9_EnhA1
chr1	226847801	226850200	2400	*	2	Distal Intergenic	1	226870184	226896677	26494	1	5664	ENST00000524196.6	-19984	ENSG00000143801	PSEN2	presenilin 2	9_EnhA1
chr1	227151601	227152200	600	*	2	Intron (ENST00000366767.7/8476, intron 6 of 34)	1	227111984	227112799	816	2	8476	ENST00000466538.1	-38802	ENSG00000143776	CDC42BPA	CDC42 binding protein kinase alpha	9_EnhA1
chr1	228352001	228352800	800	*	2	Promoter (<=1kb)	1	228353007	228361250	8244	1	84033	ENST00000474237.2	-207	ENSG00000154358	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	9_EnhA1
chr1	234792801	234795600	2800	*	2	Distal Intergenic	1	234757621	234760056	2436	2	100130249	ENST00000624397.1	-32745	ENSG00000279261	PP2672	uncharacterized LOC100130249	9_EnhA1
chr1	235091601	235094800	3200	*	5	Distal Intergenic	1	235065479	235074220	8742	2	107985746	ENST00000628622.1	-17381	NA	LOC107985746	uncharacterized LOC107985746	9_EnhA1
chr1	235106801	235107600	800	*	2	Distal Intergenic	1	235112025	235119899	7875	2	9804	ENST00000467767.5	12299	ENSG00000173726	TOMM20	translocase of outer mitochondrial membrane 20	9_EnhA1
chr1	236046801	236047200	400	*	3	Intron (ENST00000264187.7/4811, intron 2 of 19)	1	235975830	236065090	89261	2	4811	ENST00000264187.7	17890	ENSG00000116962	NID1	nidogen 1	9_EnhA1
chr1	236093801	236095400	1600	*	2	Distal Intergenic	1	235975830	236065109	89280	2	4811	ENST00000366595.7	-28692	ENSG00000116962	NID1	nidogen 1	9_EnhA1
chr1	239968001	239969000	1000	*	2	Distal Intergenic	1	240014348	240207187	192840	1	56776	ENST00000447095.5	-45348	ENSG00000155816	FMN2	formin 2	9_EnhA1
chr10	3894601	3895600	1000	*	2	Distal Intergenic	10	3911889	3935817	23929	1	101927904	ENST00000664393.1	-16289	NA	LINC02660	long intergenic non-protein coding RNA 2660	9_EnhA1
chr10	14597801	14602000	4200	*	3	Promoter (2-3kb)	10	14602457	14604270	1814	2	83641	ENST00000491458.1	2270	ENSG00000065809	FAM107B	family with sequence similarity 107 member B	9_EnhA1
chr10	14613001	14614600	1600	*	6	Promoter (<=1kb)	10	14521876	14612552	90677	2	83641	ENST00000442012.5	-449	ENSG00000065809	FAM107B	family with sequence similarity 107 member B	9_EnhA1
chr10	49725401	49726800	1400	*	2	Distal Intergenic	10	49734646	49739499	4854	2	55753	ENST00000490844.1	12699	ENSG00000197444	OGDHL	oxoglutarate dehydrogenase L	9_EnhA1
chr10	64377601	64379600	2000	*	2	Intron (ENST00000654191.1/ENST00000654191.1, intron 4 of 5)	10	64036345	64037280	936	2	105378333	ENST00000451946.1	-340321	NA	LOC105378333	uncharacterized LOC105378333	9_EnhA1
chr10	75578401	75580000	1600	*	2	Intron (ENST00000611255.5/83938, intron 2 of 6)	10	75601240	76036136	434897	1	83938	ENST00000593817.1	-21240	ENSG00000148655	LRMDA	leucine rich melanocyte differentiation associated	9_EnhA1
chr10	80516001	80517800	1800	*	2	Promoter (<=1kb)	10	80515467	80519635	4169	1	81619	ENST00000265450.5	534	ENSG00000108219	TSPAN14	tetraspanin 14	9_EnhA1
chr10	81042601	81048200	5600	*	3	Distal Intergenic	10	80649797	80653732	3936	1	105378386	ENST00000436500.1	392804	ENSG00000231082	LINC02655	long intergenic non-protein coding RNA 2655	9_EnhA1
chr10	90031201	90031800	600	*	2	Intron (ENST00000664430.1/105378425, intron 2 of 3)	10	89915489	89957373	41885	2	101926924	ENST00000428485.1	-73828	ENSG00000226159	LINC01375	long intergenic non-protein coding RNA 1375	9_EnhA1
chr10	93860801	93862000	1200	*	2	Distal Intergenic	10	93893973	93903824	9852	1	159371	ENST00000371408.7	-31973	ENSG00000176273	SLC35G1	solute carrier family 35 member G1	9_EnhA1
chr10	98140801	98141600	800	*	2	Intron (ENST00000370584.7/27291, intron 1 of 8)	10	98134657	98244897	110241	1	27291	ENST00000298999.8	6144	ENSG00000166024	R3HCC1L	R3H domain and coiled-coil containing 1 like	9_EnhA1
chr10	126308201	126309600	1400	*	3	Intron (ENST00000368679.8/8038, intron 2 of 22)	10	126012381	126388455	376075	2	8038	ENST00000368679.8	78855	ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	9_EnhA1
chr10	126374801	126376600	1800	*	2	Intron (ENST00000368679.8/8038, intron 1 of 22)	10	126012381	126388455	376075	2	8038	ENST00000368679.8	11855	ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	9_EnhA1
chr11	1807001	1807600	600	*	2	Distal Intergenic	11	1828307	1835934	7628	1	90019	ENST00000430303.5	-20707	ENSG00000149043	SYT8	synaptotagmin 8	9_EnhA1
chr11	8739801	8740200	400	*	2	Intron (ENST00000526757.5/6764, intron 2 of 18)	11	8717832	8726319	8488	2	6764	ENST00000527870.1	-13482	ENSG00000166444	DENND2B	DENN domain containing 2B	9_EnhA1
chr11	10476001	10477000	1000	*	5	Intron (ENST00000532250.5/272, intron 3 of 3)	11	10481883	10485021	3139	1	272	ENST00000531227.1	-4883	ENSG00000133805	AMPD3	adenosine monophosphate deaminase 3	9_EnhA1
chr11	44612201	44614600	2400	*	3	Intron (ENST00000526958.5/3732, intron 6 of 6)	11	44618270	44619709	1440	1	3732	ENST00000524750.1	-3670	ENSG00000085117	CD82	CD82 molecule	9_EnhA1
chr11	48101001	48103600	2600	*	2	Intron (ENST00000613246.4/5795, intron 1 of 24)	11	48096782	48096858	77	1	100423000	ENST00000577977.1	4219	ENSG00000263693	MIR3161	microRNA 3161	9_EnhA1
chr11	72980801	72981400	600	*	2	Intron (ENST00000311172.11/9873, intron 7 of 18)	11	72983765	72989012	5248	2	9873	ENST00000543644.1	7612	ENSG00000137478	FCHSD2	FCH and double SH3 domains 2	9_EnhA1
chr11	117688401	117690000	1600	*	2	Intron (ENST00000651296.2/57453, intron 3 of 32)	11	117427773	117797091	369319	2	57453	ENST00000527706.5	107091	ENSG00000177103	DSCAML1	DS cell adhesion molecule like 1	9_EnhA1
chr11	117699001	117700200	1200	*	2	Intron (ENST00000651296.2/57453, intron 3 of 32)	11	117427773	117797091	369319	2	57453	ENST00000527706.5	96891	ENSG00000177103	DSCAML1	DS cell adhesion molecule like 1	9_EnhA1
chr11	121637401	121638000	600	*	2	Distal Intergenic	11	121626201	121629693	3493	1	6653	ENST00000527649.1	11200	ENSG00000137642	SORL1	sortilin related receptor 1	9_EnhA1
chr11	122584401	122588000	3600	*	2	Distal Intergenic	11	122154755	122556721	401967	2	399959	ENST00000533109.6	-27680	ENSG00000255248	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene	9_EnhA1
chr11	129842201	129842800	600	*	2	Intron (ENST00000281441.8/120224, intron 1 of 5)	11	129850332	129859215	8884	1	120224	ENST00000524567.1	-7532	ENSG00000151715	TMEM45B	transmembrane protein 45B	9_EnhA1
chr11	129991201	129991600	400	*	2	Intron (ENST00000358825.9/56980, intron 1 of 21)	11	129948056	130002785	54730	2	56980	ENST00000531431.1	11185	ENSG00000170325	PRDM10	PR/SET domain 10	9_EnhA1
chr12	2026401	2026600	200	*	2	Intron (ENST00000682544.1/775, intron 1 of 49)	12	2018213	2020532	2320	1	107984540	ENST00000542984.1	8188	NA	CACNA1C-IT1	CACNA1C intronic transcript 1	9_EnhA1
chr12	4262601	4263200	600	*	2	Intron (ENST00000656828.1/103752584, intron 1 of 1)	12	4269771	4305350	35580	1	894	ENST00000676411.1	-6571	ENSG00000118971	CCND2	cyclin D2	9_EnhA1
chr12	6501401	6502200	800	*	2	Intron (ENST00000541399.1/9918, intron 1 of 4)	12	6494102	6531955	37854	1	9918	ENST00000315579.10	7299	ENSG00000010292	NCAPD2	non-SMC condensin I complex subunit D2	9_EnhA1
chr12	6717201	6718200	1000	*	2	Distal Intergenic	12	6724014	6731873	7860	1	50813	ENST00000626119.2	-5814	ENSG00000111652	COPS7A	COP9 signalosome subunit 7A	9_EnhA1
chr12	6745401	6745800	400	*	5	Distal Intergenic	12	6748721	6750318	1598	2	8079	ENST00000541305.1	4518	ENSG00000089693	MLF2	myeloid leukemia factor 2	9_EnhA1
chr12	13144201	13145200	1000	*	2	Downstream (1-2kb)	12	13087952	13103683	15732	2	83445	ENST00000542415.5	-40518	ENSG00000111305	GSG1	germ cell associated 1	9_EnhA1
chr12	29376001	29377000	1000	*	2	Intron (ENST00000360150.9/51290, intron 1 of 13)	12	29349145	29381150	32006	2	51290	ENST00000546839.5	4150	ENSG00000087502	ERGIC2	ERGIC and golgi 2	9_EnhA1
chr12	32654601	32656400	1800	*	2	Distal Intergenic	12	32679200	32745552	66353	1	10059	ENST00000452533.6	-22800	ENSG00000087470	DNM1L	dynamin 1 like	9_EnhA1
chr12	52585601	52587600	2000	*	3	3' UTR	12	52565782	52573843	8062	2	121391	ENST00000305620.3	-11758	ENSG00000170484	KRT74	keratin 74	9_EnhA1
chr12	56120801	56121000	200	*	2	Promoter (2-3kb)	12	56118407	56120828	2422	1	84872	ENST00000546903.1	2394	ENSG00000135482	ZC3H10	zinc finger CCCH-type containing 10	9_EnhA1
chr12	65070601	65074400	3800	*	2	Intron (ENST00000286574.9/11197, intron 3 of 9)	12	65051307	65066659	15353	2	11197	ENST00000543094.1	-3942	ENSG00000156076	WIF1	WNT inhibitory factor 1	9_EnhA1
chr12	65146201	65148000	1800	*	3	Distal Intergenic	12	65169583	65210945	41363	1	23592	ENST00000541171.1	-21583	ENSG00000174106	LEMD3	LEM domain containing 3	9_EnhA1
chr12	90125001	90126200	1200	*	2	Distal Intergenic	12	90280894	90295675	14782	1	105369893	ENST00000549313.1	-154694	ENSG00000258183	LINC02392	long intergenic non-protein coding RNA 2392	9_EnhA1
chr12	94597401	94601400	4000	*	3	Intron (ENST00000261226.9/57458, intron 1 of 3)	12	94568569	94616061	47493	2	57458	ENST00000551457.1	14661	ENSG00000057704	TMCC3	transmembrane and coiled-coil domain family 3	9_EnhA1
chr12	95034401	95035200	800	*	2	Intron (ENST00000333003.10/7181, intron 10 of 13)	12	95028106	95031394	3289	2	7181	ENST00000552484.1	-3007	ENSG00000120798	NR2C1	nuclear receptor subfamily 2 group C member 1	9_EnhA1
chr12	96635201	96636400	1200	*	2	Intron (ENST00000524981.9/144535, intron 32 of 67)	12	96647975	96765270	117296	1	144535	ENST00000342887.1	-11575	ENSG00000188596	CFAP54	cilia and flagella associated protein 54	9_EnhA1
chr12	104194201	104194600	400	*	2	Distal Intergenic	12	104215779	104350305	134527	1	7296	ENST00000429002.6	-21179	ENSG00000198431	TXNRD1	thioredoxin reductase 1	9_EnhA1
chr12	104989801	104991000	1200	*	2	Intron (ENST00000552951.7/121053, intron 2 of 3)	12	104986339	104994720	8382	1	121053	ENST00000280749.5	3462	ENSG00000151131	NOPCHAP1	NOP protein chaperone 1	9_EnhA1
chr12	111871201	111872400	1200	*	2	Intron (ENST00000550735.7/8550, intron 7 of 13)	12	111885438	111890141	4704	1	8550	ENST00000552111.5	-13038	ENSG00000089022	MAPKAPK5	MAPK activated protein kinase 5	9_EnhA1
chr12	113799401	113800000	600	*	2	Distal Intergenic	12	113816738	113818179	1442	2	9904	ENST00000553232.1	18179	ENSG00000122965	RBM19	RNA binding motif protein 19	9_EnhA1
chr12	116798801	116799400	600	*	2	Intron (ENST00000392549.7/84900, intron 7 of 11)	12	116835997	116852945	16949	1	84900	ENST00000551251.1	-36597	ENSG00000135119	RNFT2	ring finger protein, transmembrane 2	9_EnhA1
chr12	118798401	118799400	1000	*	3	Intron (ENST00000664005.1/105370016, intron 3 of 3)	12	118773032	118775137	2106	2	105370015	ENST00000545276.1	-23264	NA	LINC02440	long intergenic non-protein coding RNA 2440	9_EnhA1
chr12	121714001	121715600	1600	*	2	Promoter (1-2kb)	12	121712752	121782068	69317	1	144404	ENST00000449592.7	1249	ENSG00000188735	TMEM120B	transmembrane protein 120B	9_EnhA1
chr12	125026601	125028800	2200	*	3	Promoter (<=1kb)	12	125025434	125027410	1977	2	102659353	ENST00000627370.1	0	ENSG00000280634	THRIL	TNF and HNRNPL related immunoregulatory long non-coding RNA	9_EnhA1
chr12	125169001	125170400	1400	*	3	Distal Intergenic	12	125186386	125662369	475984	1	114795	ENST00000682704.1	-15986	ENSG00000139364	TMEM132B	transmembrane protein 132B	9_EnhA1
chr12	125196801	125198000	1200	*	2	Intron (ENST00000682704.1/114795, intron 1 of 8)	12	125186386	125662369	475984	1	114795	ENST00000682704.1	10415	ENSG00000139364	TMEM132B	transmembrane protein 132B	9_EnhA1
chr12	129300201	129301600	1400	*	2	Intron (ENST00000422113.7/121256, intron 4 of 8)	12	129208601	129212662	4062	1	101927735	ENST00000542578.1	91600	ENSG00000256699	TMEM132D-AS2	TMEM132D antisense RNA 2	9_EnhA1
chr13	24825601	24827400	1800	*	2	Exon (ENST00000255324.10/56163, exon 16 of 36)	13	24843879	24879921	36043	1	56163	ENST00000339524.3	-16479	ENSG00000132972	RNF17	ring finger protein 17	9_EnhA1
chr13	30963401	30964200	800	*	2	Intron (ENST00000380473.8/122046, intron 4 of 6)	13	30956958	30975500	18543	1	122046	ENST00000530916.1	6443	ENSG00000175664	TEX26	testis expressed 26	9_EnhA1
chr13	46949001	46949400	400	*	2	Distal Intergenic	13	46831555	46897076	65522	2	3356	ENST00000543956.5	-51925	ENSG00000102468	HTR2A	5-hydroxytryptamine receptor 2A	9_EnhA1
chr13	46951601	46954800	3200	*	2	Distal Intergenic	13	46831555	46897076	65522	2	3356	ENST00000543956.5	-54525	ENSG00000102468	HTR2A	5-hydroxytryptamine receptor 2A	9_EnhA1
chr13	99218201	99219000	800	*	2	Intron (ENST00000355700.9/337867, intron 1 of 4)	13	99200916	99244624	43709	1	337867	ENST00000457666.1	17285	ENSG00000134882	UBAC2	UBA domain containing 2	9_EnhA1
chr13	99856201	99857000	800	*	3	Promoter (1-2kb)	13	99858861	99865238	6378	1	171425	ENST00000416504.5	-1861	ENSG00000125246	CLYBL	citramalyl-CoA lyase	9_EnhA1
chr13	99881801	99882400	600	*	2	Intron (ENST00000376355.7/171425, intron 7 of 7)	13	99871018	99891612	20595	1	171425	ENST00000425186.2	10783	ENSG00000125246	CLYBL	citramalyl-CoA lyase	9_EnhA1
chr13	99961601	99965400	3800	*	2	3' UTR	13	99841879	99957167	115289	2	101927437	ENST00000670575.1	-4434	NA	LOC101927437	uncharacterized LOC101927437	9_EnhA1
chr13	110052801	110053400	600	*	3	Promoter (<=1kb)	13	110053285	110054952	1668	1	104355146	ENST00000411690.2	0	ENSG00000231428	LINC00396	long intergenic non-protein coding RNA 396	9_EnhA1
chr13	110814801	110816200	1400	*	2	Promoter (1-2kb)	13	110809676	110813084	3409	2	283486	ENST00000569854.1	-1717	ENSG00000259831	LINC00567	long intergenic non-protein coding RNA 567	9_EnhA1
chr13	114824801	114825400	600	*	2	Distal Intergenic	13	114329559	114333948	4390	2	104355150	ENST00000446989.1	-490853	NA	LINC01054	long intergenic non-protein coding RNA 1054	9_EnhA1
chr13	114880201	114882000	1800	*	3	Distal Intergenic	13	114329559	114333948	4390	2	104355150	ENST00000446989.1	-546253	NA	LINC01054	long intergenic non-protein coding RNA 1054	9_EnhA1
chr14	21485401	21486400	1000	*	2	Promoter (2-3kb)	14	21488558	21492606	4049	1	9878	ENST00000473176.1	-2158	ENSG00000092203	TOX4	TOX high mobility group box family member 4	9_EnhA1
chr14	22891001	22891800	800	*	2	Distal Intergenic	14	22883222	22887678	4457	1	161253	ENST00000267396.9	7779	ENSG00000139890	REM2	RRAD and GEM like GTPase 2	9_EnhA1
chr14	22917401	22918200	800	*	4	Promoter (<=1kb)	14	22909483	22917556	8074	2	55147	ENST00000553876.2	0	ENSG00000100461	RBM23	RNA binding motif protein 23	9_EnhA1
chr14	59628401	59628800	400	*	2	Promoter (1-2kb)	14	59595977	59630609	34633	2	6252	ENST00000395090.5	1809	ENSG00000139970	RTN1	reticulon 1	9_EnhA1
chr14	68993001	68993800	800	*	2	Distal Intergenic	14	68980041	68981562	1522	1	161159	ENST00000553944.2	12960	ENSG00000259062	ACTN1-DT	ACTN1 divergent transcript	9_EnhA1
chr14	69403801	69405800	2000	*	2	Intron (ENST00000556125.5/55334, intron 1 of 4)	14	69399370	69458593	59224	1	55334	ENST00000557046.1	4431	ENSG00000029364	SLC39A9	solute carrier family 39 member 9	9_EnhA1
chr14	70101401	70104600	3200	*	2	Intron (ENST00000356921.7/6547, intron 2 of 6)	14	70044255	70080206	35952	2	6547	ENST00000216568.11	-21195	ENSG00000100678	SLC8A3	solute carrier family 8 member A3	9_EnhA1
chr14	72021201	72023200	2000	*	2	Exon (ENST00000363428.1/ENST00000363428.1, exon 1 of 1)	14	71964792	72540333	575542	1	9628	ENST00000407322.8	56409	ENSG00000182732	RGS6	regulator of G protein signaling 6	9_EnhA1
chr14	77542201	77543200	1000	*	2	Intron (ENST00000216484.7/9517, intron 9 of 11)	14	77512341	77552192	39852	2	9517	ENST00000556607.1	8992	ENSG00000100596	SPTLC2	serine palmitoyltransferase long chain base subunit 2	9_EnhA1
chr14	88461201	88462600	1400	*	2	Intron (ENST00000556406.5/55812, intron 4 of 4)	14	88467770	88469616	1847	2	11099	ENST00000553531.1	7016	ENSG00000070778	PTPN21	protein tyrosine phosphatase non-receptor type 21	9_EnhA1
chr14	93050801	93053000	2200	*	2	Intron (ENST00000354313.7/3705, intron 3 of 10)	14	92958234	93066358	108125	2	3705	ENST00000556185.5	13358	ENSG00000100605	ITPK1	inositol-tetrakisphosphate 1-kinase	9_EnhA1
chr14	98011001	98011600	600	*	2	Distal Intergenic	14	97924637	97978124	53488	2	388011	ENST00000499006.7	-32877	ENSG00000246223	LINC01550	long intergenic non-protein coding RNA 1550	9_EnhA1
chr14	100540001	100543600	3600	*	2	Promoter (1-2kb)	14	100543942	100545329	1388	2	57596	ENST00000554274.1	1729	ENSG00000183092	BEGAIN	brain enriched guanylate kinase associated	9_EnhA1
chr14	102966001	102967000	1000	*	3	Promoter (1-2kb)	14	102944043	102968532	24490	2	9578	ENST00000559043.1	1532	ENSG00000198752	CDC42BPB	CDC42 binding protein kinase beta	9_EnhA1
chr14	105146401	105147200	800	*	2	Promoter (<=1kb)	14	105141755	105147358	5604	2	3714	ENST00000546616.1	158	ENSG00000184916	JAG2	jagged canonical Notch ligand 2	9_EnhA1
chr15	42226001	42229200	3200	*	2	Promoter (<=1kb)	15	42226603	42228804	2202	2	25963	ENST00000564329.1	0	ENSG00000103978	TMEM87A	transmembrane protein 87A	9_EnhA1
chr15	44956201	44956800	600	*	2	Promoter (<=1kb)	15	44956687	44979229	22543	1	145645	ENST00000340827.4	0	ENSG00000167014	TERB2	telomere repeat binding bouquet formation protein 2	9_EnhA1
chr15	45740401	45741400	1000	*	2	Intron (ENST00000560705.1/105370802, intron 2 of 4)	15	45705195	45931069	225875	1	105370802	ENST00000559600.1	35206	ENSG00000259200	LOC105370802	uncharacterized LOC105370802	9_EnhA1
chr15	52392401	52393600	1200	*	4	Promoter (2-3kb)	15	52387750	52396385	8636	2	4644	ENST00000469611.1	2785	ENSG00000197535	MYO5A	myosin VA	9_EnhA1
chr15	58807801	58808400	600	*	2	Intron (ENST00000316848.9/54629, intron 3 of 7)	15	58796077	58831819	35743	1	54629	ENST00000559745.2	11724	ENSG00000128923	MINDY2	MINDY lysine 48 deubiquitinase 2	9_EnhA1
chr15	63233001	63233600	600	*	2	Intron (ENST00000558990.5/51762, intron 3 of 6)	15	63276018	63305735	29718	1	83464	ENST00000560890.5	-42418	ENSG00000138613	APH1B	aph-1 homolog B, gamma-secretase subunit	9_EnhA1
chr15	67436801	67442600	5800	*	5	Intron (ENST00000335894.9/64799, intron 16 of 20)	15	67418886	67431837	12952	2	100506686	ENST00000665615.1	-4964	ENSG00000259673	IQCH-AS1	IQCH antisense RNA 1	9_EnhA1
chr15	68499201	68499800	600	*	2	Distal Intergenic	15	68483202	68487149	3948	2	105370873	ENST00000660959.1	-12052	NA	LOC105370873	uncharacterized LOC105370873	9_EnhA1
chr15	74303001	74304400	1400	*	2	Exon (ENST00000623096.1/ENST00000623096.1, exon 1 of 1)	15	74295813	74300829	5017	1	80125	ENST00000563951.1	7188	ENSG00000140481	CCDC33	coiled-coil domain containing 33	9_EnhA1
chr15	77307401	77309200	1800	*	3	Intron (ENST00000560626.6/79834, intron 2 of 6)	15	77283762	77285100	1339	2	79834	ENST00000569692.1	-22301	ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1	9_EnhA1
chr15	85314601	85315600	1000	*	2	Exon (ENST00000558015.1/ENST00000558015.1, exon 1 of 2)	15	85380571	85382170	1600	1	11214	ENST00000560571.1	-64971	ENSG00000170776	AKAP13	A-kinase anchoring protein 13	9_EnhA1
chr15	89672201	89673600	1400	*	2	Exon (ENST00000300055.10/5346, exon 3 of 9)	15	89664367	89667640	3274	2	5346	ENST00000560330.1	-4561	ENSG00000166819	PLIN1	perilipin 1	9_EnhA1
chr15	90363801	90367400	3600	*	3	3' UTR	15	90354613	90360067	5455	1	342132	ENST00000558586.1	9188	ENSG00000196391	ZNF774	zinc finger protein 774	9_EnhA1
chr15	90371201	90372600	1400	*	3	Downstream (2-3kb)	15	90388242	90502239	113998	1	8826	ENST00000268182.10	-15642	ENSG00000140575	IQGAP1	IQ motif containing GTPase activating protein 1	9_EnhA1
chr15	101740201	101742400	2200	*	3	Promoter (2-3kb)	15	101737109	101744804	7696	2	100128108	ENST00000560292.2	2404	ENSG00000259658	LOC100128108	ubiquitin-conjugating enzyme E2Q2 pseudogene	9_EnhA1
chr16	1538201	1538400	200	*	2	Intron (ENST00000253934.9/79652, intron 2 of 3)	16	1533666	1555568	21903	1	79652	ENST00000566264.2	4535	ENSG00000131634	TMEM204	transmembrane protein 204	9_EnhA1
chr16	4731201	4732600	1400	*	4	Promoter (<=1kb)	16	4696512	4730246	33735	2	124401	ENST00000446014.6	-955	ENSG00000168096	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	9_EnhA1
chr16	9049601	9051400	1800	*	2	Distal Intergenic	16	9091644	9121635	29992	1	29035	ENST00000327827.12	-40244	ENSG00000182831	C16orf72	chromosome 16 open reading frame 72	9_EnhA1
chr16	11690601	11692800	2200	*	3	Promoter (<=1kb)	16	11679083	11690097	11015	2	51061	ENST00000570917.5	-504	ENSG00000153066	TXNDC11	thioredoxin domain containing 11	9_EnhA1
chr16	17458001	17459000	1000	*	2	Intron (ENST00000261381.7/64131, intron 1 of 11)	16	17101769	17470960	369192	2	64131	ENST00000261381.7	11960	ENSG00000103489	XYLT1	xylosyltransferase 1	9_EnhA1
chr16	17460001	17462800	2800	*	2	Intron (ENST00000261381.7/64131, intron 1 of 11)	16	17101769	17470960	369192	2	64131	ENST00000261381.7	8160	ENSG00000103489	XYLT1	xylosyltransferase 1	9_EnhA1
chr16	50718601	50719400	800	*	2	Intron (ENST00000646677.1/64127, intron 7 of 12)	16	50712194	50723374	11181	1	64127	ENST00000534067.5	6407	ENSG00000167207	NOD2	nucleotide binding oligomerization domain containing 2	9_EnhA1
chr16	57391401	57392800	1400	*	5	Distal Intergenic	16	57404767	57416063	11297	1	6361	ENST00000219244.9	-11967	ENSG00000102970	CCL17	C-C motif chemokine ligand 17	9_EnhA1
chr16	72206201	72207000	800	*	2	Distal Intergenic	16	72164786	72176878	12093	2	83449	ENST00000540440.1	-29323	ENSG00000118557	PMFBP1	polyamine modulated factor 1 binding protein 1	9_EnhA1
chr16	75045401	75047200	1800	*	2	Exon (ENST00000564320.1/84937, exon 2 of 6)	16	75002297	75104889	102593	1	84937	ENST00000568511.1	43104	ENSG00000186187	ZNRF1	zinc and ring finger 1	9_EnhA1
chr16	81581201	81583200	2000	*	2	Intron (ENST00000537098.8/80790, intron 1 of 20)	16	81606948	81711762	104815	1	80790	ENST00000621537.4	-23748	ENSG00000153815	CMIP	c-Maf inducing protein	9_EnhA1
chr16	81583401	81585800	2400	*	3	Intron (ENST00000537098.8/80790, intron 1 of 20)	16	81606948	81711762	104815	1	80790	ENST00000621537.4	-21148	ENSG00000153815	CMIP	c-Maf inducing protein	9_EnhA1
chr16	84118201	84119600	1400	*	3	Promoter (1-2kb)	16	84053763	84116942	63180	2	8720	ENST00000343411.8	-1259	ENSG00000140943	MBTPS1	membrane bound transcription factor peptidase, site 1	9_EnhA1
chr16	88844001	88845000	1000	*	2	Promoter (<=1kb)	16	88813735	88845624	31890	2	2588	ENST00000562593.5	624	ENSG00000141012	GALNS	galactosamine (N-acetyl)-6-sulfatase	9_EnhA1
